year,name,state,total_mwh,total_cust,no,type,saidi_nomed,saifi_nomed,caidi_nomed,circuits,voltage,nerc,gen_mwh,purchase_mwh,ba,pv_mwh,wind_mwh,nm_mwh,ee_mwh,dem_res_customers,dem_res_mwh,pv_pct,wind_pct,nm_pct,ee_pct,dem_res_pct,dem_res_cust_pct,circuit_pct
2019.0,City of New Braunfels - (TX),TX,1679325.0,44382.0,13418.0,Municipal,38.546,0.903,42.6866,42.0,0.0,TRE,0.0,1742591.0,ERCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,New Castle Municipal Serv Comm,DE,78160.0,2848.0,13424.0,Municipal,17.32,0.163,106.25767,8.0,0.0,RFC,0.0,81004.0,PJM,145.0,0.0,145.0,0.0,0.0,0.0,0.18551688843398156,0.0,0.18551688843398156,0.0,0.0,0.0,0.0
2019.0,City of New Martinsville - (WV),WV,30585.0,1809.0,13471.0,Municipal,99.9,1.446,69.087137,3.0,0.0,RFC,0.0,35946.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Entergy New Orleans, LLC",LA,5823938.0,204479.0,13478.0,Investor Owned,158.4,1.345,117.76952,247.0,0.0,SERC,2977988.0,4973133.0,MISO,0.0,0.0,0.0,46556.0,1146.0,0.0,0.0,0.0,0.0,0.7993903781255912,0.0,0.5604487502384108,0.0
2019.0,City of New Richmond,WI,98103.0,4859.0,13481.0,Municipal,24.49,0.35,69.971429,10.0,10.0,MISO,0.0,101155.0,MISO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,New River Light & Power Co,NC,208448.0,8356.0,13482.0,State,8.355,0.095,87.947368,23.0,0.0,SERC,0.0,211775.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Newnan Wtr, Sewer & Light Comm",GA,337513.0,10244.0,13547.0,Municipal,27.722,0.225,123.20889,24.0,16.0,SERC,0.0,344862.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
2019.0,City of Newton - (NC),NC,148421.0,4740.0,13561.0,Municipal,48.34,.,.,7.0,0.0,SERC,0.0,156372.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Niagara Mohawk Power Corp.,NY,14118253.0,1396453.0,13573.0,Investor Owned,135.57,1.053,128.74644,2090.0,11.0,NPCC,0.0,14584609.0,NYIS,0.0,0.0,0.0,377931.0,6060.0,1285.5,0.0,0.0,0.0,2.6768963553776803,0.009105234195760623,0.43395660290750926,0.5263157894736842
2019.0,City of Niles - (MI),MI,123404.0,7085.0,13604.0,Municipal,90.03,0.84,107.17857,35.0,0.0,RFC,0.0,127729.0,0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.4375871122491977,0.0,0.0,0.0
2019.0,Noble County R E M C,IN,216641.0,11410.0,13647.0,Cooperative,101.9,1.008,101.09127,29.0,23.0,RFC,0.0,224308.0,PJM,205.491,0.0,205.491,0.0,0.0,0.0,0.09485323646031915,0.0,0.09485323646031915,0.0,0.0,0.0,79.3103448275862
2019.0,Nolin Rural Electric Coop Corp,KY,755245.0,35614.0,13651.0,Cooperative,63.803,0.996,64.059237,84.0,0.0,RFC,0.0,784861.0,PJM,261.0,0.0,261.0,0.0,0.0,0.0,0.034558322133877085,0.0,0.034558322133877085,0.0,0.0,0.0,0.0
2019.0,Norris Public Power District,NE,943196.0,24538.0,13664.0,Political Subdivision,158.7,1.602,99.06367,224.0,0.0,MRO,0.0,1061049.0,SWPP,420.68,43.742,464.422,2724.0,1549.0,0.0,0.04460154623217232,0.004637636291926598,0.049239182524098916,0.28880529603603067,0.0,6.3126579183307525,0.0
2019.0,"North Arkansas Elec Coop, Inc",AR,619054.0,37022.0,13676.0,Cooperative,210.85,1.72,122.58721,93.0,85.0,SPP,0.0,662778.0,MISO,0.0,0.0,0.0,278.259,8697.0,0.0,0.0,0.0,0.0,0.044949067448074004,0.0,23.491437523634595,91.39784946236558
2019.0,Town of North Attleborough - (MA),MA,217319.0,13479.0,13679.0,Municipal,14.239,0.121,117.67769,12.0,0.0,NPCC,0.0,134518.0,ISNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Nobles Cooperative Electric,MN,195324.0,6878.0,13684.0,Cooperative,222.477,1.326,167.78054,56.0,0.0,MRO,6033.0,199136.0,MISO,115.829,106.557,222.386,0.0,0.0,0.0,0.059300956359689544,0.05455397186213676,0.1138549282218263,0.0,0.0,0.0,0.0
2019.0,"Niobrara Electric Assn, Inc",WY,104333.0,2122.0,13685.0,Cooperative,602.6,.,.,8.0,1.0,WECC,0.0,120886.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
2019.0,"North Central Elec Coop, Inc",OH,206851.0,9657.0,13693.0,Cooperative,79.12,.,.,42.0,42.0,RFC,0.0,216867.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,North Georgia Elec Member Corp,GA,2402178.0,100982.0,13716.0,Cooperative,143.19,1.618,88.498146,146.0,146.0,SERC,0.0,2481861.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,"North Star Electric Coop, Inc",MN,111159.0,6615.0,13731.0,Cooperative,92.363,1.162,79.486231,49.0,0.0,MRO,0.0,118463.0,MISO,0.0,0.0,0.0,1560.992,0.0,0.0,0.0,0.0,0.0,1.40428755206506,0.0,0.0,0.0
2019.0,Northcentral Mississippi E P A,MS,1066303.0,32162.0,13735.0,Cooperative,230.27,2.56,89.949219,47.0,0.0,SERC,0.0,1107918.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Northern Electric Coop, Inc",SD,308202.0,6502.0,13750.0,Cooperative,86.79,0.99,87.666667,58.0,58.0,MRO,0.0,319157.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Northern Indiana Pub Serv Co,IN,15713180.0,475576.0,13756.0,Investor Owned,155,1.068,145.13109,131.0,0.0,RFC,10318527.0,5883357.0,MISO,11555.416,1474.704,13030.12,130299.547,0.0,0.0,0.07353963997103069,0.009385140372604399,0.0829247803436351,0.8292372836052282,0.0,0.0,0.0
2019.0,Northern States Power Co - Minnesota,MN,29166665.0,1300836.0,13781.0,Investor Owned,80.66,0.742,108.7062,1044.0,0.0,MRO,36820209.0,14814736.0,MISO,0.0,0.0,0.0,490710.51,415532.0,649.804,0.0,0.0,0.0,1.682436130424922,0.0022278995558799746,31.943457899381627,0.0
2019.0,Northern Wasco County PUD,OR,912257.0,10163.0,13788.0,Political Subdivision,17.158,0.089,192.78652,19.0,0.0,WECC,68721.0,898479.0,BPAT,0.0,0.0,0.0,1840.806,0.0,0.0,0.0,0.0,0.0,0.20178590024521598,0.0,0.0,0.0
2019.0,Northwest Rural Pub Pwr Dist,NE,53632.0,3352.0,13805.0,Political Subdivision,280,2.112,132.57576,8.0,0.0,WECC,0.0,60746.0,WACM,0.013,0.0,0.013,0.0,0.0,0.0,2.4239260143198086e-05,0.0,2.4239260143198086e-05,0.0,0.0,0.0,0.0
2019.0,NorthWestern Energy - (SD),SD,1718831.0,63853.0,13809.0,Investor Owned,112,1.39,80.57554,214.0,0.0,MRO,1224917.0,2133118.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Nueces Electric Cooperative,TX,920153.0,17447.0,13830.0,Cooperative,176.513,1.435,123.00557,52.0,0.0,TRE,0.0,1349113.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,City of Norwich - (CT),CT,298183.0,20456.0,13831.0,Municipal,94.71,1.04,91.067308,26.0,0.0,NPCC,8903.0,301516.0,ISNE,136.004,0.0,183.254,0.0,0.0,0.0,0.045610916786000544,0.0,0.061456890567202015,0.0,0.0,0.0,0.0
2019.0,"Northfork Electric Coop, Inc",OK,149981.0,6554.0,13838.0,Cooperative,131.2,.,.,20.0,12.0,SPP,0.0,158862.0,SWPP,0.0,0.0,0.0,0.002,217.0,1.323,0.0,0.0,0.0,1.333502243617525e-06,0.0008821117341529926,3.3109551418980776,60.0
2019.0,Oakdale Electric Coop,WI,347036.0,17036.0,13936.0,Cooperative,107.22,0.987,108.63222,69.0,0.0,MRO,0.0,359209.0,MISO,0.0,0.0,0.0,440.0,5680.0,0.0,0.0,0.0,0.0,0.12678799893959128,0.0,33.34115989668936,0.0
2019.0,City of Olustee,OK,3294.0,342.0,13966.0,Municipal,11.985,0.507,23.639053,1.0,1.0,SPP,0.0,3759.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Ohio Edison Co,OH,3970997.0,327657.0,13998.0,Investor Owned,108.819,1.036,105.03764,1126.0,1126.0,RFC,0.0,4220694.0,PJM,0.0,0.0,0.0,283011.097,16.0,0.0,0.0,0.0,0.0,7.126953180775509,0.0,0.004883155250765282,100.0
2019.0,Ohio Power Co,OH,11573523.0,920735.0,14006.0,Investor Owned,202.4,1.388,145.82133,1669.0,87.0,RFC,0.0,15139865.0,PJM,18695.57,11648.213,30797.703,560772.0,25.0,0.0,0.16153741604868285,0.10064535232703127,0.2661048239157601,4.845300778336899,0.0,0.0027152220780137606,5.212702216896345
2019.0,Oklahoma Electric Coop Inc,OK,1245430.0,57100.0,14062.0,Cooperative,53.4,0.9,59.333333,77.0,0.0,SPP,0.0,1297323.0,SWPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,City of Olivia - (MN),MN,26778.0,1261.0,14107.0,Municipal,0.655,0.01,65.5,11.0,5.0,MRO,0.0,29675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545
2019.0,Omaha Public Power District,NE,10919803.0,384501.0,14127.0,Political Subdivision,76.3,0.58,131.55172,483.0,29.0,MRO,9022252.0,6690680.0,SWPP,4.023,0.026,4.049,15741.0,48804.0,0.0,3.684132396893973e-05,2.3809953348059484e-07,3.707942350242033e-05,0.14415095217377089,0.0,12.692814843134348,6.004140786749482
2019.0,City of Opelika - (AL),AL,439912.0,13165.0,14146.0,Municipal,254.2,0.565,449.9115,26.0,26.0,SERC,0.0,458536.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Ontonagon County R E A,MI,24437.0,4868.0,14156.0,Cooperative,442.2,2.19,201.91781,12.0,0.0,RFC,0.0,28275.0,MISO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Orcas Power & Light Coop,WA,207180.0,15163.0,14170.0,Cooperative,217.8,1.778,122.49719,30.0,0.0,WECC,0.0,221881.0,BPAT,151.219,4.716,171.632,0.0,0.0,0.0,0.07298918814557388,0.002276281494352737,0.08284197316343277,0.0,0.0,0.0,0.0
2019.0,"Tri-County Electric Coop, Inc (SC)",SC,305973.0,18085.0,14175.0,Cooperative,192.59,2.69,71.594796,59.0,0.0,SERC,0.0,323193.0,SC,0.0,0.0,0.0,0.0,17568.0,1333.0,0.0,0.0,0.0,0.0,0.43565935556405305,97.14127730163119,0.0
2019.0,"P K M Electric Coop, Inc",MN,112024.0,3873.0,14178.0,Cooperative,83.75,0.21,398.80952,41.0,20.0,MRO,0.0,119278.0,0,0.0,0.0,0.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60469919958688,48.78048780487805
2019.0,"Osceola Electric Coop, Inc",IA,71206.0,1136.0,14202.0,Cooperative,102.774,3.337,30.798322,14.0,0.0,SPP,201.0,73576.0,0,0.0,0.0,0.0,257.0,615.0,0.0,0.0,0.0,0.0,0.3609246411819229,0.0,54.137323943661976,0.0
2019.0,Otter Tail Power Co,MN,2659813.0,61748.0,14232.0,Investor Owned,101.73,1.13,90.026549,282.0,0.0,MRO,3010446.0,2587505.0,MISO,215.722,9.424,229.146,69248.477,20980.0,0.0,0.008110419792669635,0.00035431062258888126,0.008615116927393016,2.6035092316640305,0.0,33.976808965472564,0.0
2019.0,Overton Power District No 5,NV,397504.0,16145.0,14245.0,Political Subdivision,16.061,0.224,71.700893,38.0,38.0,WECC,0.0,401631.0,NEVP,991.179,0.0,991.179,0.0,0.0,0.0,0.24935069835775237,0.0,0.24935069835775237,0.0,0.0,0.0,100.0
2019.0,City of Owatonna - (MN),MN,385987.0,11869.0,14246.0,Municipal,18.771,0.217,86.502304,23.0,0.0,MRO,0.0,410966.0,MISO,0.0,0.0,0.0,6189.046,7096.0,110.451,0.0,0.0,0.0,1.6034337944024022,0.02861521242943415,59.78599713539473,0.0
2019.0,City of Owensboro - (KY),KY,788750.0,26340.0,14268.0,Municipal,74.738,1.044,71.588123,66.0,0.0,SERC,1588285.0,226564.0,LGEE,181.1,0.0,181.1,0.0,0.0,0.0,0.022960380348652932,0.0,0.022960380348652932,0.0,0.0,0.0,0.0
2019.0,Ozarks Electric Coop Corp - (AR),AR,1253492.0,65697.0,14289.0,Cooperative,42.77,0.26,164.5,97.0,0.0,SPP,0.0,1566701.0,SWPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Pacific Gas & Electric Co.,CA,36462157.0,2635291.0,14328.0,Investor Owned,134.1,0.995,134.77387,3109.0,0.0,WECC,33491087.0,42164686.0,CISO,0.0,0.0,0.0,1322045.0,268381.0,3963.0,0.0,0.0,0.0,3.6258003057800448,0.010868802961931188,10.18411249459737,0.0
2019.0,PacifiCorp,OR,13088664.0,595834.0,14354.0,Investor Owned,108.057,0.966,111.86025,499.0,0.0,WECC,51747177.0,12097791.0,PACW,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000839159900240671,0.0
2019.0,City of Paducah - (KY),KY,554027.0,22585.0,14371.0,Municipal,49.49,1.42,34.852113,52.0,52.0,SERC,29590.0,544222.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,City of Painesville,OH,221211.0,12442.0,14381.0,Municipal,92.313,0.804,114.81716,16.0,0.0,RFC,771.0,253106.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Palmetto Electric Coop Inc,SC,1510043.0,74071.0,14398.0,Cooperative,43.75,0.627,69.776715,136.0,0.0,SERC,0.0,1555274.0,SC,434.64,0.0,434.64,0.0,38927.0,1.73,0.02878328630376751,0.0,0.02878328630376751,0.0,0.00011456627394054341,52.55363097568549,0.0
2019.0,City of Paris - (TN),TN,457593.0,21428.0,14455.0,Municipal,210.535,3.095,68.024233,43.0,39.0,SERC,0.0,480350.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.69767441860465
2019.0,People's Cooperative Services,MN,357063.0,22859.0,14468.0,Cooperative,87.88,1.233,71.273317,78.0,0.0,MRO,0.0,373985.0,MISO,1497.691,68.081,1565.772,4529.0,2189.0,0.0,0.41944726840921637,0.019066943368537207,0.4385142117777535,1.2684036150483249,0.0,9.576096942123453,0.0
2019.0,Parke County Rural E M C,IN,184041.0,12366.0,14471.0,Cooperative,624.396,4.944,126.29369,31.0,0.0,RFC,0.0,198052.0,MISO,109.112,0.0,109.112,0.0,0.0,0.0,0.059286789356719424,0.0,0.059286789356719424,0.0,0.0,0.0,0.0
2019.0,City of Pasadena - (CA),CA,991981.0,64882.0,14534.0,Municipal,14.271,0.089,160.34831,117.0,0.0,WECC,57111.0,1244960.0,CISO,457.697,0.0,457.697,16681.0,0.0,0.0,0.04613969420785277,0.0,0.04613969420785277,1.6815846271249146,0.0,0.0,0.0
2019.0,"Pee Dee Electric Coop, Inc",SC,706695.0,30490.0,14557.0,Cooperative,98.4,0.708,138.98305,116.0,102.0,SERC,0.0,742145.0,SC,13.523,0.004,13.527,0.0,4.0,0.0,0.001913555352733499,5.660150418497371e-07,0.0019141213677753486,0.0,0.0,0.013119055428009185,87.93103448275862
2019.0,Pearl River Valley El Pwr Assn,MS,1039735.0,50466.0,14563.0,Cooperative,166.64,2.167,76.898939,93.0,0.0,SERC,0.0,1096100.0,MISO,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.06501656672132804,0.0,0.0,0.0
2019.0,"Peace River Electric Coop, Inc",FL,850477.0,45984.0,14606.0,Cooperative,156.6,1.84,85.108696,56.0,6.0,FRCC,0.0,888650.0,SEC,2020.0,0.0,2020.0,557.0,0.0,0.0,0.23751377168342,0.0,0.23751377168342,0.0654926588255767,0.0,0.0,10.714285714285714
2019.0,"Pedernales Electric Coop, Inc",TX,6490606.0,363712.0,14626.0,Cooperative,45.3,0.91,49.78022,281.0,0.0,TRE,0.0,6916900.0,ERCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Peninsula Light Company,WA,586557.0,33723.0,14668.0,Cooperative,40,0.26,153.84615,33.0,0.0,WECC,0.0,612620.0,BPAT,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.3309141311074627,0.0,0.0,0.0
2019.0,PPL Electric Utilities Corp,PA,10569683.0,855014.0,14715.0,Investor Owned,74.3,0.66,112.57576,1276.0,47.0,RFC,0.0,11268268.0,PJM,0.0,0.0,0.0,429639.506,64.0,0.0,0.0,0.0,0.0,4.064828680292494,0.0,0.00748525755133834,3.683385579937304
2019.0,Pee Dee Electric Member Corp,NC,389641.0,21110.0,14717.0,Cooperative,136.81,1.573,86.973935,36.0,9.0,SERC,0.0,416803.0,CPLE,160.54,0.0,160.54,22.0,102.0,0.0,0.04120202956054419,0.0,0.04120202956054419,0.005646223061741449,0.0,0.483183325438181,25.0
2019.0,Pennyrile Rural Electric Coop,KY,1213796.0,44258.0,14724.0,Cooperative,201,2.06,97.572816,81.0,18.0,SERC,0.0,1273916.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
2019.0,Borough of Perkasie - (PA),PA,53092.0,4106.0,14792.0,Municipal,9.63,0.1,96.3,3.0,0.0,RFC,0.0,58579.0,PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Petit Jean Electric Coop Corp,AR,314566.0,20072.0,14864.0,Cooperative,185.04,1.42,130.30986,45.0,0.0,SERC,0.0,337672.0,MISO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,PECO Energy Co,PA,12296539.0,1142446.0,14940.0,Investor Owned,94,0.87,108.04598,2165.0,0.0,RFC,0.0,14635162.0,PJM,0.0,0.0,0.0,236212.0,60690.0,162606.0,0.0,0.0,0.0,1.9209632889384567,1.3223720918544641,5.312286094922649,0.0
2019.0,Piedmont Electric Member Corp,NC,488011.0,32534.0,15023.0,Cooperative,106.087,0.826,128.43462,68.0,0.0,SERC,0.0,514015.0,DUK,1437.19,0.0,1437.19,3218.0,6486.0,0.0,0.2944995092323739,0.0,0.2944995092323739,0.6594113657274119,0.0,19.93606688387533,0.0
2019.0,Pierce-Pepin Coop Services,WI,120799.0,7633.0,15034.0,Cooperative,100.009,0.976,102.46824,34.0,0.0,MRO,0.0,127796.0,MISO,0.0,0.0,0.0,453.0,6528.0,0.0,0.0,0.0,0.0,0.3750031043303339,0.0,85.52338530066815,0.0
2019.0,"Pioneer Rural Elec Coop, Inc - (OH)",OH,643660.0,16818.0,15054.0,Cooperative,103.91,0.86,120.82558,49.0,0.0,RFC,0.0,661201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Pioneer Electric Coop, Inc - (KS)",KS,833463.0,16605.0,15073.0,Cooperative,162.81,.,.,71.0,71.0,SPP,0.0,920256.0,SWPP,75.075,0.0,75.075,0.0,0.0,0.0,0.009007598417686209,0.0,0.009007598417686209,0.0,0.0,0.0,100.0
2019.0,"Platte-Clay Electric Coop, Inc",MO,500146.0,24927.0,15138.0,Cooperative,74.85,0.96,77.96875,64.0,0.0,SERC,0.0,600345.0,AECI,119.028,0.0,119.028,0.0,0.0,0.0,0.023798650793968163,0.0,0.023798650793968163,0.0,0.0,0.0,0.0
2019.0,Polk County Rural Pub Pwr Dist,NE,81102.0,4725.0,15188.0,Political Subdivision,71.497,0.942,75.899151,38.0,38.0,MRO,0.0,105702.0,SWPP,21.4,0.0,21.4,0.0,903.0,0.0,0.02638652560972602,0.0,0.02638652560972602,0.0,0.0,19.11111111111111,100.0
2019.0,City of Ponca City - (OK),OK,345692.0,15858.0,15202.0,Municipal,187.947,2.147,87.539357,30.0,0.0,SPP,0.0,359272.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Portland General Electric Co,OR,17304691.0,889388.0,15248.0,Investor Owned,98,0.61,160.65574,694.0,7.0,WECC,15871590.0,7811844.0,PGE,0.0,0.0,0.0,0.0,120550.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55426428060644,1.0086455331412103
2019.0,"Poudre Valley REA, Inc",CO,1323824.0,43959.0,15257.0,Cooperative,85.075,0.869,97.899885,126.0,0.0,WECC,0.0,1365619.0,WACM,0.0,0.0,0.0,4056.696,0.0,0.0,0.0,0.0,0.0,0.30643771377464074,0.0,0.0,0.0
2019.0,Potomac Electric Power Co,DC,3108601.0,257913.0,15270.0,Investor Owned,55,0.49,112.2449,772.0,0.0,RFC,0.0,9601857.0,PJM,0.0,0.0,0.0,0.0,25268.0,272.0,0.0,0.0,0.0,0.0,0.008749916763199908,9.79710212358431,0.0
2019.0,Powell Valley Electric Coop,TN,413789.0,24152.0,15293.0,Cooperative,204.758,3.101,66.029668,21.0,0.0,SERC,0.0,577587.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Polk-Burnett Electric Coop,WI,236611.0,20800.0,15344.0,Cooperative,34.8,0.389,89.460154,54.0,0.0,MRO,0.0,250528.0,MISO,132.688,58.0,191.456,854.0,7113.0,0.0,0.0560785424177236,0.024512807942149776,0.08091593374779701,0.3609299652171708,0.0,34.19711538461539,0.0
2019.0,City of Princeton - (KY),KY,108220.0,3848.0,15386.0,Municipal,5.263,0.095,55.4,9.0,0.0,SERC,0.0,112029.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Princeton Public Utils Comm,MN,52193.0,2433.0,15387.0,Municipal,7.196,0.085,84.658824,16.0,16.0,MRO,794.0,55384.0,0,0.0,0.0,0.0,1432.2,551.0,7.5,0.0,0.0,0.0,2.74404613645508,0.014369743068993926,22.646937936703658,100.0
2019.0,Prince George Electric Coop,VA,344906.0,11898.0,15410.0,Cooperative,123.22,.,.,33.0,0.0,SERC,0.0,359868.0,PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Provo City Corp,UT,765747.0,37291.0,15444.0,Municipal,48,0.758,63.324538,32.0,0.0,WECC,0.0,784995.0,PACE,2493.99,0.0,2493.99,0.0,0.0,0.0,0.32569373435351356,0.0,0.32569373435351356,0.0,0.0,0.0,0.0
2019.0,Public Service Co of Colorado,CO,29156848.0,1499395.0,15466.0,Investor Owned,92.694,0.875,105.936,793.0,30.0,WECC,23942892.0,22572657.0,PSCO,0.0,0.0,0.0,595454.0,198748.0,112.731,0.0,0.0,0.0,2.042244072473129,0.00038663644300645936,13.255212935884138,3.783102143757881
2019.0,"Duke Energy Indiana, LLC",IN,27836983.0,840116.0,15470.0,Investor Owned,140,1.06,132.07547,1253.0,0.0,RFC,21144343.0,11947586.0,MISO,0.0,0.0,0.0,202050.14,104.0,0.0,0.0,0.0,0.0,0.7258334712493808,0.0,0.012379242866461299,0.0
2019.0,Public Service Co of NH,NH,3338801.0,400893.0,15472.0,Investor Owned,229.61,1.197,191.82122,377.0,0.0,NPCC,0.0,4431573.0,ISNE,0.0,0.0,0.0,96651.536,40.0,5.0,0.0,0.0,0.0,2.8947977432617273,0.00014975435792669286,0.0099777247295413,0.0
2019.0,Public Service Co of NM,NM,9013639.0,530259.0,15473.0,Investor Owned,103.39,0.887,116.56144,492.0,376.0,WECC,9577698.0,3165610.0,PNM,0.0,0.0,0.0,77935.0,44412.0,304.0,0.0,0.0,0.0,0.864634139441351,0.0033726666887813014,8.375529693979734,76.42276422764228
2019.0,Public Service Co of Oklahoma,OK,18555555.0,557421.0,15474.0,Investor Owned,125.1,1.322,94.629349,769.0,75.0,SPP,6937724.0,14195742.0,SWPP,264.257,0.095,264.352,133353.0,16570.0,47.0,0.001424139563596993,5.119760632328162e-07,0.0014246515396602257,0.7186688837924815,0.00025329342075728804,2.9726185414614807,9.752925877763328
2019.0,Public Service Elec & Gas Co,NJ,21560363.0,2034027.0,15477.0,Investor Owned,48.11,0.67,71.80597,2943.0,0.0,RFC,159192.0,22675318.0,PJM,0.0,0.0,0.0,32934.726,0.0,0.0,0.0,0.0,0.0,0.15275589747723636,0.0,0.0,0.0
2019.0,Puget Sound Energy Inc,WA,20833230.0,1165611.0,15500.0,Investor Owned,136,0.96,141.66667,1123.0,42.0,WECC,13420042.0,15771178.0,PSEI,0.0,0.0,0.0,253034.424,0.0,0.0,0.0,0.0,0.0,1.214571259473447,0.0,0.0,3.7399821905609976
2019.0,City of Pulaski - (TN),TN,423128.0,14601.0,15507.0,Municipal,123,1.61,76.397516,34.0,0.0,SERC,0.0,444990.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Randolph Electric Member Corp,NC,516382.0,32223.0,15671.0,Cooperative,95.759,1.363,70.256053,73.0,59.0,SERC,0.0,544582.0,0,0.0,0.0,0.0,810.0,238.0,0.0,0.0,0.0,0.0,0.15686061868926493,0.0,0.7386028613102442,80.82191780821918
2019.0,Rayle Electric Membership Corp,GA,273000.0,18555.0,15700.0,Cooperative,170.219,2.015,84.475931,50.0,0.0,SERC,0.0,290289.0,SOCO,100.558,0.0,100.558,0.0,0.0,0.0,0.03683443223443224,0.0,0.03683443223443224,0.0,0.0,0.0,0.0
2019.0,Town of Reading - (MA),MA,647221.0,29775.0,15748.0,Municipal,16.399,0.255,64.309804,27.0,24.0,NPCC,299.0,671071.0,ISNE,929.652,0.0,929.652,1963.349,19.0,0.0,0.14363749013088267,0.0,0.14363749013088267,0.3033506329368176,0.0,0.06381192275398825,88.88888888888889
2019.0,Redwood Electric Coop,MN,134802.0,4449.0,15750.0,Cooperative,23.2,0.374,62.032086,42.0,0.0,MRO,0.0,141375.0,MISO,101.84,43.278,145.118,0.0,0.0,0.0,0.07554784053649055,0.032104864912983484,0.10765270544947404,0.0,0.0,0.0,0.0
