year,name,state,total_mwh,total_cust,no,type,saidi_nomed,saifi_nomed,caidi_nomed,circuits,voltage,nerc,gen_mwh,purchase_mwh,pv_mwh,wind_mwh,nm_mwh,pv_pct,wind_pct,nm_pct,circuit_pct
2016.0,"Empire Electric Assn, Inc",CO,747967,14765,5862.0,Cooperative,156.403,1.374,113.83042,71.0,63.0,WECC,19,777294,128.334,0.0,128.334,0.017157708829400226,0.0,0.017157708829400226,88.73239436619718
2016.0,City of Eugene - (OR),OR,2288056,93162,6022.0,Municipal,64,0.5,128,154.0,0.0,WECC,897824,3345105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Farmers Electric Coop, Inc - (TX)",TX,1052399,57240,6182.0,Cooperative,110.88,1.2,92.4,64.0,0.0,TRE,.,1117893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Farmington - (NM),NM,1007235,41900,6204.0,Municipal,66.81,1.115,59.919283,65.0,,WECC,773988,300255,512.251,0.0,512.251,0.05085714853038269,0.0,0.05085714853038269,0.0
2016.0,Federated Rural Electric Assn,MN,430740,6719,6258.0,Cooperative,102.16,1.04,98.230769,61.0,0.0,MRO,7118,441260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Firelands Electric Coop, Inc",OH,145904,9052,6335.0,Cooperative,111,.,.,28.0,,RFC,.,153352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,First Electric Coop Corp,AR,1899180,92234,6342.0,Cooperative,170.273,2.496,68.218349,146.0,146.0,SERC,.,2004214,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,Flathead Electric Coop Inc,MT,1404230,64730,6395.0,Cooperative,184.08,1.43,128.72727,87.0,0.0,WECC,8855,1480090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Floresville,TX,325762,15368,6427.0,Municipal,324.44,0.22,1474.7273,19.0,19.0,TRE,.,348488,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,"Flint Hills Rural E C A, Inc",KS,77452,6660,6431.0,Cooperative,177.74,1.83,97.125683,28.0,,SPP,56,82226,40.0,15.0,55.0,0.051644889738160414,0.019366833651810154,0.07101172338997055,0.0
2016.0,Fleming-Mason Energy Coop Inc,KY,982164,24219,6442.0,Cooperative,118.59,1.01,117.41584,42.0,0.0,RFC,.,1004336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Florida Keys El Coop Assn, Inc",FL,709568,32723,6443.0,Cooperative,32.196,0.645,49.916279,25.0,23.0,FRCC,265,774272,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2016.0,Florida Power & Light Co,FL,109449144,4840240,6452.0,Investor Owned,61.62,0.74,83.27027,3255.0,2740.0,FRCC,119083556,6021826,1916.689,0.2,1916.889,0.0017512142443069268,1.8273327016609652e-07,0.0017513969775770927,84.17818740399386
2016.0,"Duke Energy Florida, LLC",FL,38773961,1743136,6455.0,Investor Owned,102,1.22,83.606557,1236.0,1044.0,FRCC,33756279,8993800,20611.0,1.0,20612.0,0.05315680799286923,2.579050409629287e-06,0.05315938704327887,84.46601941747572
2016.0,Easley Combined Utility System,SC,304754,14209,6709.0,Municipal,78,0.95,82.105263,25.0,0.0,SERC,4,320150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Fremont - (NE),NE,410038,15179,6779.0,Municipal,8.129,0.132,61.583333,26.0,0.0,MRO,457775,63439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Freeborn-Mower Coop Services,MN,509025,20988,6782.0,Cooperative,81.5,0.79,103.16456,82.0,32.0,MRO,.,522168,350.166,535.848,886.014,0.0687915131869751,0.10526948578164137,0.1740609989686165,39.02439024390244
2016.0,Frontier Power Company,OH,113887,8987,6804.0,Cooperative,150,1.75,85.714286,25.0,9.0,RFC,.,121776,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2016.0,Gainesville Regional Utilities,FL,1796293,95161,6909.0,Municipal,54,0.94,57.446809,70.0,59.0,FRCC,1556679,513494,196.0,0.0,196.0,0.010911360229094029,0.0,0.010911360229094029,84.28571428571429
2016.0,"Garkane Energy Coop, Inc",UT,214450,11672,6957.0,Cooperative,134.89,.,.,53.0,,WECC,25798,236312,763.113,0.0,1047.562,0.35584658428538124,0.0,0.4884877593844718,0.0
2016.0,GreyStone Power Corporation,GA,2780457,127907,7090.0,Cooperative,71.145,1.017,69.955752,135.0,0.0,SERC,0,2883974,88.0,0.0,88.0,0.003164947344986813,0.0,0.003164947344986813,0.0
2016.0,City of Geneva- (IL),IL,398962,10945,7096.0,Municipal,32.343,0.45,71.873333,33.0,0.0,RFC,6440,414096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Glades Electric Coop, Inc",FL,315891,16367,7264.0,Cooperative,262.43,1.837,142.85792,42.0,0.0,FRCC,.,351640,95.487,0.0,95.487,0.0302278317520917,0.0,0.0302278317520917,0.0
2016.0,Golden Valley Elec Assn Inc,AK,1247284,45833,7353.0,Cooperative,163.91,2.08,78.802885,74.0,74.0,AK,691442,643533,37.722,0.608,38.33,0.0030243312669768875,4.874591512438226e-05,0.0030730771821012694,100.0
2016.0,Graham County Electric Coop Inc,AZ,142062,8962,7456.0,Cooperative,65.2,0.472,138.13559,26.0,22.0,WECC,.,148641,1217.51,0.0,1217.51,0.857027213470175,0.0,0.857027213470175,84.61538461538461
2016.0,Goodhue County Coop Elec Assn,MN,91627,5045,7460.0,Cooperative,38.3,0.47,81.489362,29.0,4.0,MRO,.,97665,54.3,9.18,63.48,0.059262007923428686,0.010018880897552032,0.06928088882098071,13.793103448275861
2016.0,City of Grand Haven - (MI),MI,300586,13616,7483.0,Municipal,154.86,2.06,75.174757,13.0,13.0,RFC,283218,126266,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,Grand Valley Power,CO,242869,17223,7563.0,Cooperative,93.4,.,.,29.0,0.0,WECC,202,257747,0.0,4.0,12.0,0.0,0.0016469784122304617,0.004940935236691386,0.0
2016.0,Groton Dept of Utilities - (CT),CT,435111,13503,7716.0,Municipal,106.42,8.68,12.260369,26.0,0.0,NPCC,.,456772,2888.9,0.0,2888.9,0.6639455219472732,0.0,0.6639455219472732,0.0
2016.0,Guadalupe Valley Elec Coop Inc,TX,2341226,79696,7752.0,Cooperative,83.73,1.06,78.990566,145.0,145.0,TRE,.,2478652,2318.996,25.338,2344.334,0.09905049747440017,0.0010822534859940903,0.10013275096039426,100.0
2016.0,Habersham Electric Membership Corp,GA,499243,34226,7887.0,Cooperative,118.555,1.522,77.894218,61.0,0.0,SERC,.,534772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Hannibal - (MO),MO,260643,8819,8055.0,Municipal,45.92,0.87,52.781609,17.0,0.0,serc,134607,273155,0.697,7.565,8.262,0.0002674155837678357,0.0029024374335777287,0.003169853017345565,0.0
2016.0,Harrison County Rural E M C,IN,504845,22749,8179.0,Cooperative,114.1,1.3,87.769231,47.0,47.0,RFC,.,531443,5.0,0.0,5.0,0.0009904029949786568,0.0,0.0009904029949786568,100.0
2016.0,City of Harrisonville - (MO),MO,98859,4579,8199.0,Municipal,5.971,0.103,57.970874,14.0,14.0,SPP,.,98859,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,Hart Electric Member Corp,GA,579739,35719,8210.0,Cooperative,54.748,1.02,53.67451,77.0,77.0,SERC,.,617840,88.0,0.0,88.0,0.015179244453107348,0.0,0.015179244453107348,100.0
2016.0,Hawkeye Tri-County El Coop Inc,IA,228060,6771,8298.0,Cooperative,99.585,1.306,76.251914,58.0,0.0,MRO,.,237592,1372.77,54.901,1427.671,0.6019337016574586,0.024073050951503992,0.6260067526089627,0.0
2016.0,Heartland Power Coop,IA,306217,5176,8319.0,Cooperative,88.75,0.865,102.60116,60.0,1.0,MRO,.,313685,349.532,0.0,349.532,0.11414519768660786,0.0,0.11414519768660786,1.6666666666666667
2016.0,Haywood Electric Member Corp,NC,279091,26479,8333.0,Cooperative,397.288,3.054,130.08775,37.0,,SERC,.,317848,161.607,3.652,165.408,0.05790476941212722,0.0013085337757218973,0.05926669079260885,0.0
2016.0,Heber Light & Power Company,UT,162287,11575,8366.0,Municipal,38.272,0.924,41.419913,16.0,,WECC,23502,161885,46.0,0.0,46.0,0.028344845859495833,0.0,0.028344845859495833,0.0
2016.0,Hendricks County Rural E M C,IN,757958,30915,8447.0,Cooperative,63.7,0.87,73.218391,57.0,4.0,RFC,.,786236,0.0,0.0,0.0,0.0,0.0,0.0,7.017543859649122
2016.0,"HILCO Electric Cooperative, Inc.",TX,501499,26288,8620.0,Cooperative,180.5,1.13,159.73451,44.0,0.0,TRE,.,533334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Inland Power & Light Company,WA,855175,38154,8699.0,Cooperative,250,1.44,173.61111,99.0,0.0,WECC,.,935536,171.518,0.0,171.518,0.02005647966790423,0.0,0.02005647966790423,0.0
2016.0,City of Holland,MI,1105929,28345,8723.0,Municipal,18.95,0.24,78.958333,70.0,0.0,RFC,40831,1093520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Holy Cross Electric Assn, Inc",CO,1190409,56024,8773.0,Cooperative,79.7,1.14,69.912281,52.0,0.0,WECC,450458,778177,3364.298,0.0,3377.972,0.282616982902515,0.0,0.2837656637340612,0.0
2016.0,City of Holyoke - (MA),MA,360574,17534,8774.0,Municipal,6.23,0.17,36.647059,51.0,0.0,NPCC,184350,170392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Horry Electric Coop Inc,SC,1148698,75984,8786.0,Cooperative,85.5,1.229,69.568755,119.0,,SERC,.,1211868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Hope,AR,281054,9336,8840.0,Municipal,11.009,0.136,80.948529,18.0,0.0,SPP,.,294973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Lafayette - (LA),LA,2027945,66325,9096.0,Municipal,25.09,0.735,34.136054,89.0,0.0,SPP,35276,2932819,798.0,0.0,798.0,0.03935017961532487,0.0,0.03935017961532487,0.0
2016.0,Hurricane City Power,UT,113175,6384,9128.0,Municipal,2,0.021,95.238095,12.0,9.0,WECC,2807,117262,137.0,0.0,137.0,0.12105146896399382,0.0,0.12105146896399382,75.0
2016.0,City of Idaho Falls - (ID),ID,680358,27277,9187.0,Municipal,21.69,0.24,90.375,41.0,1.0,WECC,197881,832851,1.1,0.0,1.1,0.0001616795863354293,0.0,0.0001616795863354293,2.4390243902439024
2016.0,Idaho Power Co,ID,13528387,511053,9191.0,Investor Owned,159.44,1.18,135.11864,588.0,344.0,WECC,12174712,4330800,0.0,0.0,0.0,0.0,0.0,0.0,58.50340136054422
2016.0,Imperial Irrigation District,CA,3385519,149431,9216.0,Political Subdivision,55.66,0.6,92.766667,320.0,0.0,WECC,1555020,2128798,2363.0,0.0,2363.0,0.0697972748048379,0.0,0.0697972748048379,0.0
2016.0,City of Independence - (IA),IA,75630,3164,9230.0,Municipal,0.965,0.022,43.863636,7.0,7.0,MISO,0,79243,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,Indianapolis Power & Light Co,IN,13679291,486827,9273.0,Investor Owned,62,0.7,88.571429,440.0,376.0,RFC,11437551,3235455,211.96,4.4,216.36,0.0015494955111343125,3.216540974236165e-05,0.001581660920876674,85.45454545454545
2016.0,Indianola Municipal Utilities,IA,126948,6366,9275.0,Municipal,29.494,0.757,38.961691,20.0,20.0,MRO,-740,128098,0.002,0.0,0.002,1.5754482150171724e-06,0.0,1.5754482150171724e-06,100.0
2016.0,Inter County Energy Coop Corp,KY,459901,26001,9292.0,Cooperative,88.48,1.11,79.711712,42.0,,RFC,.,484106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Indiana Michigan Power Co,IN,15551788,461154,9324.0,Investor Owned,152.9,0.951,160.77813,590.0,30.0,RFC,21255381,8961708,619.057,31.79,650.847,0.003980616248112436,0.00020441379473537063,0.004185030042847806,5.084745762711865
2016.0,Intercounty Electric Coop Assn,MO,530538,30147,9331.0,Cooperative,131.2,1.356,96.755162,102.0,0.0,SERC,.,560365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Intermountain Rural Elec Assn,CO,2299987,151215,9336.0,Cooperative,77.447,0.785,98.658599,293.0,0.0,WECC,1421824,991906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Iowa Lakes Electric Coop,IA,592759,12579,9425.0,Cooperative,54.4,0.49,111.02041,158.0,18.0,MRO,.,664014,0.0,0.0,0.0,0.0,0.0,0.0,11.39240506329114
2016.0,Itasca-Mantrap Co-op Electrical Assn,MN,207550,11700,9475.0,Cooperative,121.51,1.57,77.394904,43.0,,MRO,.,218478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Jackson Energy Coop Corp - (KY),KY,885741,51356,9575.0,Cooperative,234.16,2.079,112.63107,113.0,0.0,SERC,.,933145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Jackson County Rural E M C - (IN),IN,459130,24352,9576.0,Cooperative,218.874,2.936,74.548365,35.0,0.0,RFC,.,482704,80.0,0.29,80.29,0.01742425892448762,6.31629386012676e-05,0.017487421863088885,0.0
2016.0,Jackson Electric Member Corp - (GA),GA,5378301,221436,9601.0,Cooperative,70,1.14,61.403509,228.0,,SERC,.,5540352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Jackson Purchase Energy Corporation,KY,635937,29623,9605.0,Cooperative,65.602,0.681,96.331865,92.0,84.0,SERC,.,668448,0.0,0.0,0.0,0.0,0.0,0.0,91.30434782608695
2016.0,"Jasper-Newton Elec Coop, Inc",TX,428275,22613,9668.0,Cooperative,417.85,2.21,189.0724,63.0,0.0,SERC,0,449666,17.0,0.0,17.0,0.00396941217675559,0.0,0.00396941217675559,0.0
2016.0,Jefferson Electric Member Corp,GA,577270,33714,9689.0,Cooperative,102.36,1.25,81.888,59.0,59.0,SERC,.,617066,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,"Jemez Mountains Elec Coop, Inc",NM,369928,31029,9699.0,Cooperative,337.89,2,168.945,57.0,0.0,WECC,.,398858,722.0,0.0,722.0,0.19517311476827923,0.0,0.19517311476827923,0.0
2016.0,Johnson County Rural E M C,IN,480745,26170,9778.0,Cooperative,29.6,0.402,73.631841,39.0,0.0,RFC,.,503781,23.235,0.362,23.597,0.004833123589428907,7.529979510967353e-05,0.004908423384538581,0.0
2016.0,Kandiyohi Power Coop,MN,157805,8251,9991.0,Cooperative,70.7,0.887,79.706877,37.0,12.0,MRO,.,166456,0.0,0.0,0.0,0.0,0.0,0.0,32.432432432432435
2016.0,City of Kansas City - (KS),KS,2212295,65034,9996.0,Municipal,231.1,2.24,103.16964,133.0,83.0,SPP,954459,360986,50.915,0.0,50.915,0.002301456180120644,0.0,0.002301456180120644,62.40601503759399
2016.0,Kansas City Power & Light Co,MO,8435166,279786,10000.0,Investor Owned,62.19,0.715,86.979021,438.0,0.0,SPP,18252675,3914524,9651.919,4.707,9656.626,0.11442476650726258,5.580210276833912e-05,0.11448056861003092,0.0
2016.0,Kansas Gas & Electric Co,KS,9743174,326247,10005.0,Investor Owned,153.42,1.33,115.35338,479.0,,SPP,10169665,1966558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Kaw Valley Electric Coop Inc,KS,143893,9483,10019.0,Cooperative,340,.,.,31.0,,SPP,.,155123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,City of Kaukauna,WI,689222,15028,10056.0,Municipal,75.232,1.159,64.91113,39.0,0.0,MISO,196742,528297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Kiamichi Electric Coop, Inc",OK,337600,21799,10170.0,Cooperative,195.6,1.73,113.06358,48.0,29.0,SPP,.,365214,0.0,0.0,0.0,0.0,0.0,0.0,60.416666666666664
2016.0,City of Key West - (FL),FL,742272,30002,10226.0,Municipal,47.2,1.3,36.307692,36.0,0.0,FRCC,-2670,789362,126.34,0.0,126.34,0.017020714778410072,0.0,0.017020714778410072,0.0
2016.0,Kosciusko County Rural E M C,IN,468275,18094,10448.0,Cooperative,115.92,1.1,105.38182,37.0,12.0,RFC,.,487555,51.0,1.0,52.0,0.010891036250066734,0.00021354973039346535,0.0111045859804602,32.432432432432435
2016.0,"La Plata Electric Assn, Inc",CO,945381,42265,10539.0,Cooperative,81.67,0.91,89.747253,94.0,0.0,WECC,.,988260,197.17,0.056,197.226,0.02085614159793776,5.9235377059619355e-06,0.020862065135643725,0.0
2016.0,"Lake Region Electric Coop, Inc - (OK)",OK,390378,24507,10599.0,Cooperative,174.867,1.31,133.48626,60.0,2.0,SPP,.,411337,14.042,0.0,14.042,0.003597026471778635,0.0,0.003597026471778635,3.3333333333333335
2016.0,Lake Region Electric Cooperative - (MN),MN,420652,27575,10618.0,Cooperative,102.56,1.07,95.850467,104.0,11.0,MRO,78,449221,73.179,118.214,191.393,0.017396565331913316,0.02810256459020758,0.0454991299221209,10.576923076923077
2016.0,Southern Rivers Energy,GA,328252,18996,10624.0,Cooperative,237.26,2.14,110.86916,61.0,0.0,SERC,.,349804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Lake Country Power,MN,585895,48868,10697.0,Cooperative,248.71,2.159,115.19685,145.0,0.0,MRO,.,665207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Laurens Electric Coop, Inc",SC,1047715,56479,10768.0,Cooperative,89.01,1.12,79.473214,123.0,0.0,SERC,.,1112691,11.561,0.0,11.561,0.0011034489341089895,0.0,0.0011034489341089895,0.0
2016.0,"Lee County Electric Coop, Inc",FL,3800338,210089,10857.0,Cooperative,80.46,1.17,68.769231,131.0,0.0,FRCC,.,3985083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Lehi City Corporation,UT,330437,19096,10879.0,Municipal,59.136,1.358,43.546392,30.0,,WECC,.,363844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,PUD No 1 of Lewis County,WA,902458,31770,10944.0,Political Subdivision,250.763,1.239,202.39144,83.0,0.0,WECC,1049,1216514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Lincoln Electric System,NE,3231887,136634,11018.0,Municipal,29.9,0.5,59.8,196.0,196.0,MRO,1784859,2814942,210.0,0.0,210.0,0.00649775193253972,0.0,0.00649775193253972,100.0
2016.0,Linn County REC,IA,454224,28177,11053.0,Cooperative,102,1.29,79.069767,37.0,1.0,MRO,.,473590,341.0,18.0,359.0,0.07507309169044347,0.003962802493923703,0.07903589418436718,2.7027027027027026
2016.0,City of Logan - (UT),UT,394264,19799,11135.0,Municipal,7.645,0.174,43.936782,18.0,0.0,WECC,25138,392609,74.257,0.0,74.257,0.01883433435464562,0.0,0.01883433435464562,0.0
2016.0,Los Angeles Department of Water & Power,CA,22666258,1419468,11208.0,Municipal,82.77,0.68,121.72059,2335.0,1693.0,WECC,20691273,3182535,90203.813,0.0,90203.813,0.39796517360739475,0.0,0.39796517360739475,72.50535331905782
2016.0,Entergy Louisiana LLC,LA,54598974,1070249,11241.0,Investor Owned,167.3,1.468,113.96458,1553.0,0.0,SERC,45088889,20718562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Louisville Gas & Electric Co,KY,11947052,404744,11249.0,Investor Owned,73.59,0.92,79.98913,675.0,0.0,SERC,12908109,1204763,82.455,0.009,82.464,0.000690170261249386,7.533239162263627e-08,0.0006902455936410087,0.0
2016.0,City of Loveland - (CO),CO,702647,35875,11256.0,Municipal,49.38,0.38,129.94737,60.0,0.0,WECC,55,731596,192.688,0.0,192.688,0.02742315842805847,0.0,0.02742315842805847,0.0
2016.0,Lyon Rural Electric Coop,IA,106247,2189,11298.0,Cooperative,51.3,0.74,69.324324,27.0,0.0,MRO,.,118481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Lyon-Lincoln Electric Coop Inc,MN,91305,3942,11345.0,Cooperative,298.029,2.322,128.35013,38.0,0.0,MRO,.,96813,17.0,65.0,82.0,0.018618914626800286,0.07118996769070697,0.08980888231750726,0.0
2016.0,"Lynches River Elec Coop, Inc",SC,362654,20872,11355.0,Cooperative,152.4,1.24,122.90323,57.0,,SERC,.,388667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Madison Gas & Electric Co,WI,3327047,150491,11479.0,Investor Owned,33.65,0.427,78.805621,247.0,0.0,RFC,2515643,1325372,31.51,0.821,32.331,0.0009470861096942725,2.467653748203737e-05,0.0009717626471763099,0.0
2016.0,Magic Valley Electric Coop Inc,TX,2282908,118434,11501.0,Cooperative,132,.,.,118.0,,TRE,.,2392505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Manitowoc Public Utilities,WI,535882,17956,11571.0,Municipal,5.588,0.196,28.510204,31.0,17.0,MRO,134993,545875,0.0,0.0,0.0,0.0,0.0,0.0,54.83870967741935
2016.0,Town of Mansfield - (MA),MA,205175,9817,11586.0,Municipal,13.346,0.483,27.63147,14.0,,NPCC,.,215109,0.0,0.0,547.0,0.0,0.0,0.2666016814914098,0.0
2016.0,City of Marietta - (GA),GA,1045274,41147,11646.0,Municipal,110.23,1.41,78.177305,68.0,42.0,SERC,.,943381,69.6,0.0,69.6,0.00665854120546383,0.0,0.00665854120546383,61.76470588235294
2016.0,"Marlboro Electric Coop, Inc",SC,910140,6478,11693.0,Cooperative,394.91,2.39,165.23431,30.0,1.0,SERC,.,1015090,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
2016.0,City of Marquette - (MI),MI,293969,16941,11701.0,Municipal,33.681,0.502,67.093625,14.0,14.0,RFC,298397,26755,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,City of Marshfield - (WI),WI,365767,13429,11740.0,Municipal,4.093,0.072,56.847222,15.0,0.0,MRO,4590,378071,20.198,0.0,20.198,0.005522094666823415,0.0,0.005522094666823415,0.0
2016.0,Consumers Energy,IA,116503,6372,11788.0,Cooperative,82.2,0.82,100.2439,43.0,43.0,MRO,.,123151,120.481,31.911,152.392,0.10341450434752752,0.02739071096881626,0.1308052153163438,100.0
2016.0,Matanuska Electric Assn Inc,AK,727095,62622,11824.0,Cooperative,253.2,2.25,112.53333,71.0,70.0,AK,855140,79954,0.0,0.0,0.0,0.0,0.0,0.0,98.59154929577466
2016.0,McLeod Cooperative Power Assn,MN,179619,6646,11910.0,Cooperative,179.7,1.28,140.39063,55.0,0.0,MRO,.,186979,91.132,150.65,241.782,0.05073628068300125,0.08387197345492403,0.1346082541379253,0.0
2016.0,City of McPherson - (KS),KS,924877,8726,12208.0,Municipal,45.5,.,.,28.0,0.0,SPP,15970,979328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Meeker Coop Light & Power Assn,MN,173396,8819,12227.0,Cooperative,194.45,1.548,125.6137,47.0,0.0,MRO,.,182660,327.2,28.452,355.652,0.1887010080970726,0.016408683014602413,0.20510969111167499,0.0
2016.0,Meade County Rural E C C,KY,446362,29400,12243.0,Cooperative,102.15,1.82,56.126374,72.0,0.0,SERC,.,471965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Mecklenburg Electric Cooperative,VA,601253,31055,12260.0,Cooperative,256.386,2.03,126.29852,62.0,0.0,SERC,.,634734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Medina Electric Coop, Inc",TX,1016553,32060,12268.0,Cooperative,191.45,0.711,269.26864,98.0,,TRE,.,1088377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Nodak Electric Coop Inc,ND,1058541,19286,12301.0,Cooperative,177.71,1.363,130.38151,208.0,,MRO,.,1089083,9.67,50.499,60.169,0.0009135215357742401,0.004770622961226821,0.0056841444970010604,0.0
2016.0,"Mid-Yellowstone Elec Coop, Inc",MT,26771,2020,12463.0,Cooperative,378.431,2.444,154.84083,24.0,0.0,WECC,.,30762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Mille Lacs Energy Cooperative,MN,191603,15055,12546.0,Cooperative,181.93,2.24,81.21875,39.0,1.0,MRO,204366,.,20.831,0.0,20.831,0.010871959207319301,0.0,0.010871959207319301,2.564102564102564
2016.0,"ALLETE, Inc.",MN,8181382,145622,12647.0,Investor Owned,122.69,1.29,95.108527,358.0,0.0,MRO,9711128,4868801,4.926,2.605,7.531,6.0209876522083924e-05,3.184058634592542e-05,9.205046286800934e-05,0.0
2016.0,Minnesota Valley Electric Coop,MN,828504,41656,12651.0,Cooperative,57.97,0.714,81.190476,104.0,104.0,MRO,.,857560,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2016.0,Entergy Mississippi Inc,MS,13441742,446654,12685.0,Investor Owned,211,1.639,128.73703,743.0,0.0,SERC,9815419,5502921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Mississippi Power Co,MS,9838623,187553,12686.0,Investor Owned,75.58,1.05,71.980952,278.0,0.0,SERC,14513729,481359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Missoula Electric Coop, Inc",MT,211522,14505,12692.0,Cooperative,121.4,1.36,89.264706,40.0,0.0,WECC,.,231949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,KCP&L Greater Missouri Operations Co.,MO,8028772,320535,12698.0,Investor Owned,65.98,0.786,83.94402,522.0,,SPP,3939139,4897320,18927.776,25.944,18953.72,0.23574932754348984,0.0003231378347772237,0.23607246537826707,0.0
2016.0,City of Monett - (MO),MO,208443,4654,12782.0,Municipal,34.598,0.299,115.71237,18.0,18.0,SPP,.,237670,4.542,0.0,4.542,0.002179012967573869,0.0,0.002179012967573869,100.0
2016.0,"Monroe County Elec Coop, Inc",IL,115281,7286,12803.0,Cooperative,707.4,0.038,18615.789,34.0,0.0,RFC,.,123218,8.6,0.0,8.6,0.007460032442466668,0.0,0.007460032442466668,0.0
2016.0,NorthWestern Energy LLC - (MT),MT,5861651,361852,12825.0,Investor Owned,111,1.07,103.73832,597.0,8.0,WECC,4093329,3849076,0.0,0.0,0.0,0.0,0.0,0.0,1.340033500837521
2016.0,Mora-San Miguel Elec Coop,NM,69984,10927,12901.0,Cooperative,428.04,.,.,8.0,,WECC,.,79311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,South Central Indiana REMC,IN,548622,33376,12929.0,Cooperative,354.393,4.553,77.83725,60.0,0.0,RFC,.,570309,182.6,0.0,182.6,0.03328339002081579,0.0,0.03328339002081579,0.0
2016.0,Consolidated Electric Coop Inc,OH,360853,16951,12990.0,Cooperative,135,1.64,82.317073,42.0,,RFC,.,378814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,"Mountain View Elec Assn, Inc",CO,817845,50663,13058.0,Cooperative,66.972,0.796,84.135678,98.0,0.0,WECC,.,863508,366.0,0.0,366.0,0.044751756139610806,0.0,0.044751756139610806,0.0
2016.0,The Narragansett Electric Co,RI,3954763,430877,13214.0,Investor Owned,69.13,0.973,71.048304,421.0,7.0,NPCC,.,4211492,0.0,0.0,0.0,0.0,0.0,0.0,1.66270783847981
2016.0,Nebraska Public Power District,NE,3189939,90115,13337.0,Political Subdivision,53.49,0.62,86.274194,113.0,12.0,MRO,14787399,4864394,32.854,0.028,32.882,0.0010299256506158894,8.777597314556799e-07,0.0010308034103473451,10.619469026548673
2016.0,"Nemaha-Marshall E C A, Inc",KS,44823,3428,13386.0,Cooperative,179.16,1.904,94.096639,20.0,4.0,SPP,.,52468,0.457,11.36,11.817,0.001019565847890592,0.02534413136113156,0.026363697209022156,20.0
